"FixedAcidity","VolatileAcidity","CitricAcid","ResidualSugar","Chlorides","FreeSulfurDioxide","TotalSulfurDioxide","Density","pH","Sulphates","Alcohol","LabelAppeal","AcidIndex","Rated","STARS","TARGET"
11.8,-0.25,-0.93,-1.1,0.076,5,17,0.96222,3.36,0.49,3.3,0,10,FALSE,NA,NA
-1.7,0.44,1.09,12.1,0.056,68,210,0.98551,4.26,1.19,14.2,-1,8,FALSE,NA,NA
5.9,2.83,0.36,-38.2,-0.05,213,805,0.96997,3.41,1.25,11.9,0,7,TRUE,3,4.36076624307143
7.3,0.04,0.3,40.2,0.044,15,144,0.99666,3.49,-0.2,5.8,-1,7,TRUE,2,3.01049858222202
8.3,0.25,0.19,50.2,0.048,154,654,1.0001,3.03,0.52,9.8,0,9,TRUE,1,2.73925452567527
17.8,1.62,-1.28,-1.4,0.053,31,696.5,0.9924,2.5,0.72,9.8,1,7,FALSE,NA,NA
-2.9,2.1,0.28,11.25,0.305,215,87,0.9922,3.02,0.59,12.4,0,7,FALSE,NA,NA
10.7,1.33,1.16,-40,0.29,138,57,1.0001,3.3,0.37,8.8,-1,7,TRUE,1,2.20991577810412
19.7,0.55,0.28,1.7,0.073,21,165,1.0039,2.97,0.82,9.1,-1,8,TRUE,1,2.11468795592806
7.2,-1.26,-1.17,-37.6,0.049,3,94,0.95055,3.2,0.96,4.7,0,8,TRUE,1,2.89332761295351
6,-0.5,0.92,27.7,0.042,-198,77,1.01362,3.1,0.54,10.8,1,7,TRUE,1,3.68160565518682
-16.3,-1.21,1.87,1.7,0.034,41,193,1.041,3.25,-0.93,10.4,0,7,TRUE,2,3.86015661607948
7,1.63,0.24,1.9,0.04,-11,144,0.97392,3.35,0.38,5.6,0,8,TRUE,2,3.36926453695869
8.9,0.48,0.53,4,0.101,3,-370,0.99586,3.74,0.59,12.1,0,10,FALSE,NA,NA
7.8,0.55,0.25,12,0.454,112,186,0.98292,3.33,-0.81,9.3,-1,7,FALSE,NA,NA
10.8,0.54,1.36,35.5,-0.317,-195,31,1.01861,4.19,0.44,10.6,0,10,FALSE,NA,NA
17.6,1.45,-0.11,-35.1,0.444,2,151,0.9946,3.06,0.6,16.3,-1,7,FALSE,NA,NA
-13.8,-0.96,0.28,5,-0.48,14,491,0.97505,2.19,0.36,9.1,-2,7,FALSE,NA,NA
8.6,0.68,0.18,-60.5,0.088,22,-328,0.9979,3.29,1.4,5,-1,11,TRUE,2,2.19689763681397
11.5,-0.58,1.49,2.2,0.11,14,138,0.9932,3.67,0.5,9.1,-1,7,TRUE,1,2.38823466421776
6.7,0.15,1.36,-22.9,-0.507,-208,-657,0.9946,3.97,-1.31,10.2,-1,7,TRUE,1,2.33766638117669
6.4,0.31,-0.61,2.5,0.039,-494,192,0.98946,3.22,0.38,12.7,0,7,FALSE,NA,NA
13.3,0.73,0.43,56.9,0.088,-20,269,0.9966,3.15,0.62,11,-2,11,FALSE,NA,NA
7.3,0.59,0.26,7.2,0.046,35,34,1.01687,3.37,3.78,8.7,0,8,FALSE,NA,NA
7.3,0.17,-0.85,-22.9,-0.111,-116,352,0.99508,3.17,-1.11,12,-1,8,FALSE,NA,NA
6.6,0.21,0,3,0.115,-44,421,0.98526,3.45,-0.86,5.2,0,7,FALSE,NA,NA
8.5,0.19,0.49,-36,-0.362,-218,117,0.9938,2.04,0.51,12.8,0,9,TRUE,3,4.16363482707109
8.3,2.26,-1.2,1.8,-0.427,28,230,0.9907,2.09,1.96,9.3,2,7,TRUE,3,5.60383218808318
14.5,0.29,-1.09,30.2,-0.37,86,160,0.9944,3.14,0.47,7.8,-1,8,FALSE,NA,NA
5.3,-0.71,-0.14,-27.9,-0.513,36,-215,1.0375,3.22,0.33,14.6,0,6,TRUE,3,4.76898570118946
6.3,1.59,0.23,2.9,0.047,127,365,1.02021,3.28,0.48,8.5,0,7,TRUE,1,2.87510119606741
0,2.17,1.43,2,0.083,17,242,0.99616,4.35,0.08,9.8,-1,8,FALSE,NA,NA
6.1,0.64,0.27,-50.9,0.048,30,298,0.99498,3.21,0.51,9.9,0,7,TRUE,3,4.41821072538185
7,-0.7,0.23,5.7,0.123,-108,312,0.9954,3.04,0.54,9.4,1,7,TRUE,4,5.87348827090193
6.9,-1.03,0.28,2.2,-0.378,39,93,0.98914,3.31,0.43,13.8,0,7,TRUE,3,4.67488376172898
6.8,-0.4,0.01,16.1,0.444,330,196,0.98623,3.15,-0.58,9.3,-1,7,TRUE,1,2.44320614551822
13.5,-1.09,0.22,-23.4,0.025,-169,216,0.95219,3.33,0.6,9.6,0,7,TRUE,2,3.83989879589309
8.1,-1.02,0,12.4,0.043,57,176,1.01203,3.86,0.55,6.3,0,9,TRUE,2,3.42839474885518
6.7,-0.8,0.44,24.4,0.048,39,137,0.9942,3.24,0.35,11.4,1,7,TRUE,1,3.79445264452651
7,0.15,1.05,-23.9,0.051,29,149,1.02894,2.96,0.92,9,-1,7,TRUE,3,3.723928025463
8.4,0.35,0.24,27.3,0.034,531,133,0.9906,3.34,-0.87,12,0,7,FALSE,NA,NA
8.3,0.19,2.04,48,0.037,-152,180,0.9926,3.06,0.97,10,0,9,TRUE,3,4.07700418187576
12.8,1.52,-0.16,59.4,0.065,56,235.5,0.95684,4.48,0.41,12.7,1,8,FALSE,NA,NA
7.4,0.4,-0.86,10.1,0.112,37,194,0.98343,3.2,0.63,11.7,0,8,TRUE,2,3.58519785031688
0.1,-0.96,0.31,1.3,0.448,47,98,0.98907,3.42,0.5,10.1,0,8,FALSE,NA,NA
7.8,0.57,-0.99,9.9,0.577,108,181,1.04239,3.19,0.04,10.9,1,8,TRUE,2,4.14357735316124
8.6,0.26,-0.66,2.2,0.254,6,169,0.9903,4.64,0.42,12.9,-2,8,TRUE,3,2.98491579775743
-1.3,0.23,0.35,-12.1,0.174,128,212,1.01119,3.34,1.41,8.9,1,8,TRUE,2,4.17909521445891
6.7,1.74,0.66,8.9,-0.334,75,111,0.9968,3.25,0.64,11,0,7,FALSE,NA,NA
6.5,0.09,-0.99,-32.2,0.118,-12,166,0.98485,4.46,0.51,3.2,-1,7,TRUE,1,2.22084838525687
-4.5,0.03,0.41,1.3,0.044,-25,171,0.99293,3.28,-0.93,10.3,0,8,TRUE,2,3.6139471238462
7.9,0.705,0.26,29.2,0.057,40,190,0.9932,2.76,0.39,17.4,-1,8,TRUE,2,3.00546744954883
3.3,-0.39,0.58,8.2,0.359,-252,-251,0.99275,3.28,1.27,12.2,0,8,TRUE,2,3.51594340314464
7.7,0.22,-1.19,-44.8,0.029,41,-7,1.02145,3.04,0.99,15.5,-1,8,FALSE,NA,NA
8.3,1.18,0.38,1.1,0.038,249,75,0.96249,2.06,0.43,9.2,0,9,FALSE,NA,NA
10.2,1.57,0.64,-22.6,-0.41,251,41,1.01022,3.23,0.66,12.5,0,11,TRUE,3,3.78173199548901
6.8,0.11,0.34,45.9,0.02,38,66,0.99212,2.8,-0.48,12,0,8,TRUE,3,4.35222595179859
4.8,-0.15,-0.17,-17.1,0.552,-180,171,0.99709,3.03,0.35,10.3,1,8,TRUE,2,4.17415303738701
3.8,0.18,1.56,-0.2,0.038,70,415,1.00091,3.32,-0.19,11.2,1,7,TRUE,3,5.17943518927665
13.8,1.16,-0.18,28.3,0.027,-70,143,0.94694,2.49,1.16,6.9,2,7,TRUE,3,5.64088494137255
17.2,0.17,-1.05,-102.4,0.059,236,331,0.99322,4.31,0.46,11,1,8,TRUE,1,3.59148705319296
11.8,0.19,0.34,1.8,-0.248,-22,-151,1.02444,2.87,0.66,11.1,0,8,TRUE,2,3.54808217161925
-3.4,0.29,0.56,11.9,0.103,148,230,1.01998,3.02,-0.8,9.3,0,8,FALSE,NA,NA
6.4,0.06,0.28,-40.4,0.039,53,124,1.02858,3.2,0.43,12.7,-2,7,TRUE,2,2.43659723205945
14.7,1.45,1.81,55.2,0.354,-57,400,0.99196,3.25,0.15,14.6,-1,8,FALSE,NA,NA
7.3,-0.32,1.49,-19,-0.122,17,185,1.03159,3.07,0.62,10.6,0,8,FALSE,NA,NA
4.2,1.56,0.25,28.5,0.191,8,120,0.93701,4.38,2.38,9.8,-1,7,TRUE,2,2.92503687103766
5,0.33,0.16,69.7,0.049,10,-223,1.01528,4.74,0.44,10.7,0,5,FALSE,NA,NA
-3.6,1.53,0.06,35.7,0.044,165,852,1.00164,3.81,0.5,-1.85,1,7,FALSE,NA,NA
9.2,0.21,-0.86,28.1,0.035,-131,151,1.08195,3.04,1.13,10.2,-2,10,FALSE,NA,NA
6.2,-1.83,-0.02,-0.5,0.036,38,-22,0.99622,2.73,-0.35,9.4,-1,7,FALSE,NA,NA
-0.7,1.82,1.81,2.1,0.108,272,52,0.9742,3.4,-1.22,11,1,8,TRUE,1,3.48308279879394
6.2,1.69,-1.17,138.2,0.05,295,54,0.9874,3.33,0.46,6.2,1,7,TRUE,2,4.24106197192341
-3.1,0.415,0.32,25.1,0.047,-20,152,1.02263,3.88,0.42,-4.2,-1,6,TRUE,2,2.90436582125542
8.1,-0.235,-1.25,32.3,0.08,-103,339,0.97772,3.3,-1.18,9,-1,9,TRUE,1,2.0827210240157
5.6,0.26,0,24,0.038,48,111,0.94448,3.01,0.46,12.4,0,6,TRUE,2,3.98150775673448
11.6,-1.15,-1.24,1.1,0.032,113,843,0.99207,2.73,0.36,12.5,1,7,TRUE,3,5.36342813184934
7.6,-1.15,1.37,4.3,0.054,297,105,0.9956,3.12,0.49,6,1,8,TRUE,2,4.31958011186527
6.5,-0.08,0.23,9.4,0.207,112,381,0.97324,4.37,1.16,9.9,-1,7,TRUE,2,3.11062184772531
-3.1,1.56,0.23,1.7,0.258,-43,9,0.96367,4.04,2.12,13.1,1,8,FALSE,NA,NA
-0.2,-0.63,0.24,17.8,0.643,5,124,0.97312,4.3,0.45,10.1,0,6,TRUE,1,3.20108119347788
-1.4,0.43,0.41,-34.3,-0.542,103,167,1.0421,3.16,0.53,8.9,0,8,FALSE,NA,NA
7.4,0.32,0.55,7.7,0.056,-183,238,0.91352,2.96,0.58,8.7,-1,8,TRUE,2,2.90296232500341
5.8,0.17,0.34,44.7,0.602,96,377,0.98227,3.94,1.62,10.2,1,6,TRUE,1,3.80435605875886
5.3,-0.96,-1.06,1.2,-0.979,48,119,1.04199,2.89,2.38,14.1,0,8,TRUE,1,3.04393706387336
6.5,0.24,0.29,43.4,-0.147,-9,424,0.96813,3.13,0.7,10.1,0,7,TRUE,3,4.5014329972355
17.3,0.33,0.34,1.4,0.056,-161,528,0.9946,5.01,0.47,5.4,-1,10,TRUE,1,1.75142567444383
-14.5,0.28,0.1,33.5,-0.17,29,-224,0.97736,3.27,0.32,10.6,0,8,TRUE,2,3.57853901246903
18.2,-0.67,0.29,1.4,0.05,41,89,0.99556,1.37,-0.54,9.8,-1,8,FALSE,NA,NA
16.5,0.18,0.48,-6.9,0.186,64,-6,0.9945,2.39,0.4,17,0,7,FALSE,NA,NA
13,1.37,1.14,8.6,0.06,112,-164,0.9935,3.08,0.26,8.5,-1,8,TRUE,2,2.76256126441557
7.4,-0.87,0.42,59.6,-0.169,48,280,0.9979,1.98,0.42,13.8,0,8,FALSE,NA,NA
5.6,0.3,-0.65,-8.3,0.419,-94,142,0.98784,4.8,-0.07,4.5,-1,6,TRUE,3,3.78820016630009
7.2,0.95,0.18,2.1,-0.413,-171,31,0.99761,3.66,0.83,9.6,-1,8,TRUE,1,2.09502621257823
6.3,1.28,1.44,6.6,-0.097,203,356,0.99478,3.1,0.4,8.4,0,7,TRUE,3,4.39119108990434
7.5,0.26,0.59,11.8,0.046,59,-140,1.03292,3,0.46,6.2,1,8,TRUE,2,4.0964801113492
6.5,0.31,0.14,13.5,0.044,34,-255,0.97967,2.98,1.07,11.7,-1,7,FALSE,NA,NA
11.9,1.57,1.42,22.5,-0.062,155,-37,0.99535,3.12,0.55,6.6,-1,8,FALSE,NA,NA
-4.1,0.37,1.37,1.9,0.024,-64,106,0.98993,3.45,0.6,12.6,2,7,TRUE,4,6.50893249845367
16.4,0.24,1.93,2,0.041,14,-102,0.96009,3.04,0.45,11.6,0,6,TRUE,4,5.36300667083749
-16.1,-0.15,-1.47,5,0.33,-183,526,0.95857,3.82,0.71,3.7,0,6,FALSE,NA,NA
13.7,-0.46,-1.24,-109.2,0.054,7,-276,0.99508,2.26,1.06,11.5,-1,8,FALSE,NA,NA
7.2,-0.53,0.39,30.2,0.053,26,393,0.99166,3.31,3.55,10,1,8,TRUE,4,5.67564500038318
-0.8,0.26,2.65,-8.1,0.121,322,119,1.02509,2.65,0.61,11,1,7,TRUE,2,4.42329815097807
6.5,-0.32,-0.36,3.4,-0.532,34,186,0.9937,3.14,0.76,10,1,7,TRUE,1,3.77977437905038
6.2,-0.74,1.07,1,-0.289,-232,148,0.9927,3.28,0.45,14.3,-1,7,TRUE,2,3.21436064327885
16.3,1.09,0.36,0.8,0.031,144,268,1.03808,3.28,2.59,12.9,1,8,TRUE,4,5.58372906367896
4.4,0.3,1.66,1.4,0.032,-1,161,1.01229,2.9,0.42,15.4,0,8,TRUE,3,4.35843119712052
5.5,-0.5,0.03,1.8,0.573,14,87,1.02355,3.69,1.49,14,0,6,TRUE,2,3.91444181554713
10.3,1.26,0.31,1.75,-0.238,245,-17,0.99818,2.93,0.32,11.5,1,9,FALSE,NA,NA
11.1,1.39,0.08,4.4,0.373,286,32,0.99646,3.56,1.56,11.8,0,7,FALSE,NA,NA
9.7,0.69,1.7,40,0.088,-56,91,0.99681,2.82,0.62,10.1,1,11,FALSE,NA,NA
-1,0.27,0.42,48.6,0.097,45,444,1.04537,2.13,-0.67,12.3,0,7,TRUE,3,4.49006645262837
24.4,0.27,0.48,-46.8,-0.551,17,132,0.9914,3.19,1.61,16.5,1,8,TRUE,4,5.81584309241164
-4.2,-1.19,0.17,1.6,-0.144,-78,129,0.9763,3.22,0.84,11.4,0,6,TRUE,2,4.04633413614155
6.8,0.75,0.49,44.1,0.142,52,-225,0.9937,3.49,2.11,9,0,8,TRUE,3,4.13626115097089
-11.6,0.18,-0.88,-16.6,0.047,60,-142,0.95971,3.93,2.49,10.5,-1,7,TRUE,3,3.75558079306716
1.5,-0.22,1.6,-115.8,0.573,30,96,1.03859,4.18,1.94,13.1,0,7,TRUE,4,5.12311092090875
5.8,-0.53,-1.32,-50.1,0.038,49,133,0.96414,3.16,3.78,11.7,0,6,TRUE,2,3.93837588030292
10.3,0.18,0.3,6.4,-0.026,243,251,0.9956,2.99,0.52,8.6,1,7,TRUE,1,3.70803352929597
6,1.67,1.51,-46.4,0.422,50,48,1.01553,3.3,1.67,8.5,0,6,TRUE,2,3.64108911675752
2.2,-0.31,-1.38,4,0.023,45,237,1.00832,2.68,0.67,11.6,-1,7,TRUE,3,3.85349461485617
6.7,1.67,-1.15,49.05,0.041,118.5,216,0.9949,2.27,0.66,15.5,0,7,TRUE,1,3.00609816682485
6.6,0.26,0.29,0.5,-0.42,82,114,0.99295,1.7,0.38,10.5,-1,7,TRUE,2,3.12885108820439
7.2,0.16,-1.09,60.3,0.16,35,84,0.99007,3.33,1.61,13.9,0,8,TRUE,1,2.88442569755307
6.6,0.17,1.35,109.7,0.416,-106,-123,0.99207,3.13,0.45,10.2,-1,7,TRUE,2,2.98382879962319
6.2,0.89,1.92,4.6,0.031,261,73,0.99032,3.37,0.52,11.3,0,7,TRUE,2,3.73693355141622
6.8,3.17,0.14,6.9,0.118,32,133,0.96245,3.27,-1.23,7.7,0,7,TRUE,3,4.20578873139006
-0.2,0.33,0.32,4.6,0.041,31,227,0.98303,3.05,0.74,15.1,2,9,TRUE,1,4.11020559020017
6.7,0.27,-1.28,-23.9,0.036,44,179,1.09858,2.88,2.09,9.6,1,7,TRUE,1,3.53105918524855
14.1,0.21,0.28,36.5,-0.535,29,-132,0.99278,4.9,1.53,11,0,7,TRUE,1,3.04008290377239
17.5,0.47,0.99,2.4,0.074,515,29,0.9979,3.08,-0.87,9.5,1,10,TRUE,2,3.98268854461759
7.4,0.21,0.3,8.1,0.047,13,-128,1.03086,1.95,0.35,12.1,1,8,TRUE,4,5.64532644800734
0.8,-0.71,-0.49,2.5,-0.512,31,-137,0.99014,2,0.5,11.3,0,7,TRUE,1,3.15257938930724
3.5,0.2,-0.76,-34.1,0.382,450,-116,0.98993,4.61,0.16,10.8,0,6,TRUE,3,4.66316647022429
-15.8,0.32,0.41,2.2,0.044,24,260,0.99778,2.21,-2.47,9.5,-1,9,TRUE,1,2.07905124531183
2.2,0.13,-0.73,16.1,0.037,13,101,0.93175,3.17,2.05,17.9,1,7,FALSE,NA,NA
11,0.48,0.24,-15.7,0.102,13,35,1,3.08,0.56,10,0,11,FALSE,NA,NA
11.5,-0.19,0.31,51.9,-0.251,446,510,0.99,3.06,0.45,11.8,0,7,TRUE,1,3.23153578834664
20.5,1.46,-1.27,-27.2,0.499,12,7,0.98329,3.16,0.7,13.9,0,10,FALSE,NA,NA
11.8,0.24,0.41,8.7,-0.115,306,-271,0.97346,3.22,0.62,12.5,1,7,TRUE,2,4.48797664764731
7.9,0.63,0.99,14.1,-0.756,238,148,1.02933,3.16,0.5,3.6,0,8,TRUE,2,3.49783196796799
11.2,0.255,0.65,-22.7,0.627,-237,253,0.99307,4,2.38,10.4,1,7,TRUE,2,4.24524212928263
7.1,1.53,0.4,6.3,0.172,-72,-188,0.99566,3.28,1.57,12,0,9,FALSE,NA,NA
6,0.05,0.95,1.8,0.03,-85,105,0.98946,3.31,-0.16,10.7,-1,6,TRUE,1,2.53270231210706
8.4,-0.43,1.94,14.9,0.032,60,339,1.02038,4.16,0.61,8.6,-1,8,TRUE,2,2.92679643928189
6.9,0.35,0.98,-10.9,0.076,238,137,1.04651,2.94,0.81,11,0,9,TRUE,1,2.67015995069382
6.9,-0.59,0.5,19.25,0.043,-169,590,0.99954,2.93,1.83,9.1,-1,7,TRUE,3,3.79649318925755
6.3,2.93,-0.91,2.5,0.035,281,830,0.9468,2.46,0.47,13.3,-1,7,TRUE,1,2.32679225149236
7.5,-0.05,0.47,-36,0.058,26,111,0.99834,2.56,0.34,10.7,2,8,TRUE,3,5.64167311868698
15.3,0.27,0.19,48.7,0.085,147,169,0.95058,2.36,2.32,7.2,1,7,TRUE,1,3.63217277898831
-12.4,-1.15,0.22,53.8,0.046,18,66,0.96567,5.06,-0.51,10.3,0,7,TRUE,3,4.61322213186916
17.2,0.26,0.3,2,0.453,13,930,1.01126,3.61,0.49,15,0,8,TRUE,1,2.94588498646153
14.1,0.67,0.86,61,-0.41,-199,115,0.9909,4.13,2.14,10.6,0,6,TRUE,2,3.82357460230459
6.2,2.82,0.2,1.6,0.069,-214,196,0.98985,3.41,0.56,6.4,0,7,TRUE,3,4.10304189332084
5.8,0.26,0.24,65.6,0.044,55,-67,0.97195,4.11,1.41,10.5,0,6,TRUE,1,3.16287703961729
15.6,0.21,0.28,66.7,0.159,288,241,0.95398,3.25,0.72,8.5,-1,7,TRUE,1,2.39724183217208
7.6,0.22,-0.32,12,0.056,221,495,1.01667,2.99,0.3,9.2,0,8,TRUE,2,3.60034448958239
-1.3,0.5,0.38,7.5,0.81,-10,-252,1.00397,3.87,-0.07,9.1,1,8,TRUE,3,4.78493307893195
7,1.98,0.17,42.6,0.123,15,-263,0.99514,3.44,1.07,10.55,0,8,TRUE,3,4.07342798599288
8.7,0.38,1.32,27.3,0.272,-81,281,1.04709,3.17,0.68,9.8,0,14,TRUE,1,1.75709875676258
5.9,0.445,1.23,56.8,0.071,171,109,0.9453,3.5,0.36,10.5,0,7,TRUE,1,3.07014385351039
-1.7,1.44,0.34,-38.5,-0.012,445,428,0.99627,2.43,0.45,3.2,0,8,FALSE,NA,NA
8.8,0.55,-1.04,-10.2,0.601,-272,-135,0.99658,3.3,0.37,5.5,-1,10,TRUE,1,1.59586026384441
-0.3,-1.03,0.28,32.6,-0.062,191,158,0.89337,3.17,-0.9,6.8,0,8,TRUE,1,3.0679659306291
10.7,0.4,0.47,2.1,0.125,50,49,0.998,3.03,0.81,9.7,0,12,TRUE,2,2.86202389307124
-0.7,1.41,0.19,5.1,-0.178,6,114,0.99938,3.25,3.05,6.8,1,7,TRUE,2,4.17256075727408
23.6,0.29,-2.02,14.6,0.528,-9.5,386,1.08173,3.51,4.01,11.4,1,7,FALSE,NA,NA
6.9,1.43,-0.27,15,-0.268,-117,-209,0.97531,3.14,3.22,9.2,1,7,TRUE,2,4.1905256707853
7.9,0.18,-0.66,48.9,0.262,25,267,0.995,0.95,-0.53,10,2,8,TRUE,3,5.6254886977453
9,0.34,-0.21,12.6,0.359,38,41,0.9942,4,-1.11,11.7,-1,8,TRUE,2,2.92023310121567
6.8,-0.08,0.24,7.8,-0.514,54,214,0.9961,3.89,-0.38,7.6,0,7,TRUE,2,3.7972323166093
4.4,0.32,-0.41,7.9,0.413,-146,109,0.9906,2.91,0.46,14.8,-1,8,TRUE,2,2.90879302886054
16.7,0.28,0.31,-37.45,0.133,48,161,1.0406,2.86,1.65,3.6,1,7,FALSE,NA,NA
16.5,0.87,0.31,5.2,0.099,36,77,1.00421,3.35,1.98,12.3,-1,8,TRUE,1,2.11053238118933
6.3,-0.025,0.08,16,-0.285,26,141,0.99824,3.08,0.5,10.4,0,7,TRUE,3,4.50338573987927
6.4,-0.65,0.44,56.5,0.043,96,201,0.95229,2.85,0.48,9.5,-2,7,FALSE,NA,NA
-15.8,0.25,0.3,1.6,-0.001,226,134,0.993,2.09,0.49,10.1,0,7,TRUE,3,4.48825232258569
5,0.17,1.8,-46.7,0.183,-150,499,1.04099,2.93,0.57,12.8,1,6,TRUE,2,4.54881910386726
6.6,0.895,0.77,27.6,0.068,289,13,0.99582,2.92,0.58,10.8,0,8,TRUE,2,3.55287471899133
6.5,-1.14,1.79,7.6,0.508,180,192,0.95017,2.8,0.61,9.7,0,7,TRUE,2,3.86493273313458
5.3,0.36,-0.69,-13.25,0.034,377,475,0.9952,3.82,-0.78,13.4,0,6,TRUE,2,4.07440857747031
8,-0.76,-1.11,3.1,0.363,509,-116,0.95825,3.18,-1.95,10.8,0,9,FALSE,NA,NA
-0.7,0.32,0.26,12.3,0.044,140,205,0.99611,3.11,1.99,9.9,0,7,TRUE,1,2.98674453918526
-11.6,-0.44,0,2.1,0.132,-44,-321,0.995,3.02,-0.91,10.7,0,7,TRUE,1,3.04929851586872
11,0.25,0.36,2.1,0.034,30,189,1.00255,3.25,-0.6,6.3,0,8,TRUE,3,4.23254622418425
6.9,0.36,0.35,8.6,-0.131,37,-315,1.02753,3.81,0.32,12.4,0,8,TRUE,4,4.98389589793653
16,-0.45,-0.11,44.5,0.402,-3,111,0.96006,2.07,0.62,7.6,1,7,TRUE,1,3.66856386071988
8.7,0.26,0.29,2.1,0.033,211,17,0.9909,3.33,-0.26,16.4,2,8,TRUE,4,6.49390196598858
8.1,-0.87,1.69,1.2,0.494,49,-64,0.98087,3.13,0.98,9.7,0,9,FALSE,NA,NA
2,0.3,-0.19,45.7,0.042,21,582,0.99166,3.41,0.57,11.4,1,8,TRUE,2,4.28550913714888
6.2,-0.4,0.63,30,1.024,-29,362,0.9952,2.64,0.37,10.7,0,7,FALSE,NA,NA
6,-0.48,-0.96,1.2,-0.354,192,124,0.99176,3.08,0.46,13.6,-2,6,FALSE,NA,NA
6.7,0.58,0.62,1.8,0.893,-33,65,0.97398,3.28,0.54,1.9,0,7,TRUE,1,2.73242702768214
11.5,0.54,0.24,10.6,0.124,-128,132,0.985,2.62,1.7,11.8,-1,13,TRUE,3,2.74112267296099
5.2,0.44,0.02,62.2,0.036,43,257,0.99383,2.88,0.13,18.7,-1,6,FALSE,NA,NA
7.3,0.25,-0.04,69,-0.704,35,200,0.96278,3.04,0.65,8.9,0,8,TRUE,1,2.93148774121893
6.9,0.91,-0.33,-48.8,-0.067,334,190,0.99595,3.22,0.48,9.4,0,7,TRUE,1,3.01229411828455
8.6,1.84,-0.1,66.5,0.035,49,804,1.02135,0.62,0.34,10.5,-1,6,TRUE,3,3.85371727045475
6.8,0.24,0.95,3.2,0.049,-265,161,0.95257,3.1,0.69,7.9,-1,7,FALSE,NA,NA
5.5,0.31,-0.97,-33.3,-0.348,36,148,0.9928,3.28,0.41,13.3,0,7,TRUE,4,5.26348712585996
10,0.35,1.46,-119.9,0.069,-157,281,0.99941,3.15,0.43,13,1,11,TRUE,3,4.46882333848129
8,1.55,-0.69,79.9,0.285,13,18,0.99868,2.83,0.55,9.5,2,9,TRUE,3,5.27392184670698
4.4,0.32,0.39,-54.8,-0.026,31,559,0.98904,2.96,-0.49,15.6,1,5,TRUE,2,4.89120160261727
7.4,0.31,-0.65,-20.8,0.407,273,204,1.01318,3.55,-0.06,13.2,1,8,TRUE,1,3.57509102269242
11.8,0.58,0.2,19.3,0.642,34,44,0.99494,3.1,-0.35,9.3,1,8,FALSE,NA,NA
7.6,-0.22,0.28,27.9,0.398,29,451,1.04444,2.86,-0.03,4.2,-1,8,TRUE,1,2.06587550834484
7.1,0.86,0.35,-97.8,0.046,60,590,0.999,3.16,0.59,9.1,0,8,TRUE,1,2.81095920673183
1.5,0.18,0.74,66.6,1.071,38,528,1.01187,3.89,0.67,12.4,0,8,TRUE,1,2.80254159226356
6.6,0.78,-0.35,14.4,0.039,264,183,1.03426,3.02,0.5,2.9,0,7,TRUE,4,4.99124676776631
8.4,-0.65,0.42,58.8,0.554,7,77,0.99317,2.48,0.45,11.7,-2,9,FALSE,NA,NA
6.7,0.24,0.33,12.3,0.046,-53,-177,0.9983,2.93,0.4,9.5,-1,7,TRUE,1,2.28642216686999
-2,0.33,0.36,-40.4,0.034,19,-219,0.98601,3.65,0.98,12.7,1,9,TRUE,1,3.34951686525106
6.3,0.4,-0.38,-3.1,-0.342,-112,220,0.95745,3.8,0.55,11.3,1,7,TRUE,3,5.16981005988083
5.8,-0.18,0.66,2,0.039,-185,88,1.02778,4.03,0.93,11.5,-1,7,TRUE,2,3.03667210548594
7.9,0.37,0.31,0.35,0.042,36,-246,1.00631,3.49,0.36,12,-1,9,TRUE,1,2.00057697209882
0.3,0.26,-1.23,2.6,0.036,112,-79,0.9902,3.46,0.38,11.5,1,6,TRUE,2,4.58404111187623
5.9,0.22,0.27,11.5,0.312,81,157,0.9928,3.05,2.24,14.9,0,7,TRUE,1,3.04352899173602
8,1.08,0.1,-47.7,-0.139,284,68,0.98386,2.43,-0.28,17.1,1,9,FALSE,NA,NA
8.2,-0.08,0.44,-27.1,0.089,358,-247,0.9975,3.53,0.61,10.5,0,9,TRUE,2,3.45508506366729
11.9,0.4,1.7,2.15,0.068,44,411,0.9988,3.72,0.68,6.8,-1,13,FALSE,NA,NA
5.8,1.34,0.32,-11.6,0.037,111,119,1.00053,3.78,1.82,10.2,1,6,TRUE,2,4.43600039318729
6.2,1.69,0.65,44.6,0.102,32,284,0.96657,3.87,0.71,9.8,0,11,TRUE,1,2.24816188305667
11.4,1.37,0.32,15.6,0.249,-200,90,1.01194,3.37,0.92,11,0,7,TRUE,2,3.54537698347007
6.8,-0.7,-0.13,11.3,0.017,16,61,0.96051,4.57,0.6,9.3,0,8,FALSE,NA,NA
1.6,0.69,0.41,2.3,0.079,24,37,0.99514,2.33,-0.24,14.9,0,8,FALSE,NA,NA
5.1,0.41,0.33,73.8,0.043,-122,152,0.96967,3.2,1.75,9.4,-1,8,TRUE,2,2.83252176708904
13.9,0.7,0.38,1.2,0.029,73,132,0.93975,4,-1.11,7.3,0,6,TRUE,2,3.89715214272855
9.4,1.55,1.86,-21.5,0.494,-339,445,1.0004,3.28,2.75,4.1,0,12,FALSE,NA,NA
6.2,-1.815,0,2.1,0.06,6,60,0.99676,4.41,0.35,10,-1,7,TRUE,1,2.51113673183744
